source	target
TAL1	EPAS1
TAL1	FOS
TAL1	GATA2
TAL1	HES1
TAL1	HIVEP1
TAL1	IRF1
TAL1	KLF6
TAL1	MTF1
TAL1	MYBL2
TAL1	NCOA3
TAL1	NFE2
TAL1	NFE2L2
TAL1	RUNX1
TAL1	SPI1
TAL1	ZFP1
TAL1	ZFPM1
TAL1	AHCTF1
TAL1	ATMIN
TAL1	BAZ2A
TAL1	CXXC1
TAL1	CXXC5
TAL1	EGR3
TAL1	ELF1
TAL1	FOXO3
TAL1	GTF2B
TAL1	KLF10
TAL1	MEF2D
TAL2	HEY1
TAL2	MEF2C
TAL2	OTX2
TAL2	RXRG
TAL2	SIX1
TAL2	SOX11
TBP	KDM2A
TBP	KDM5B
TBP	BRF2
TBP	FIZ1
TBP	FOS
TBP	FOXO1
TBP	JUNB
TBP	ZBTB3
TBP	ATF6
TBP	MXI1
TBP	TCF12
TBP	THYN1
TBP	TTF1
TBP	ZNF180
TBP	ZNF707
TBP	ATF4
TBP	BBX
TBP	CEBPB
TBP	CSRNP2
TBP	DBP
TBP	DDIT3
TBP	DRAP1
TBP	FOSB
TBP	FOXO3
TBP	GLI4
TBP	HES1
TBP	HES6
TBP	KLF10
TBP	MBD2
TBP	MBD6
TBP	MYSM1
TBP	RBSN
TBP	SIX1
TBP	TSHZ1
TBP	XBP1
TBP	ZBTB17
TBP	ZNF174
TBP	ZNF211
TBPL1	ARHGAP35
TBPL1	CENPB
TBPL2	FOXR1
TBPL2	NOBOX
TBPL2	ADNP2
TBR1	EMX1
TBR1	NEUROD6
TBR1	EBF3
TBR1	EMX2
TBR1	EOMES
TBR1	FOXG1
TBX1	FOXC1
TBX1	LBX1
TBX1	MYF6
TBX1	PITX2
TBX1	SIX1
TBX1	SIX2
TBX1	TBX15
TBX1	ALX4
TBX10	HNF4A
TBX10	VDR
TBX10	CDX1
TBX10	CDX2
TBX15	SIX1
TBX15	BNC2
TBX15	HOXC10
TBX15	LBX1
TBX15	NFE2L1
TBX15	NFIX
TBX18	FOXC1
TBX18	FOXC2
TBX18	PRRX1
TBX18	EBF1
TBX18	FOXD1
TBX19	PLAGL1
TBX19	ZMAT1
TBX19	ZSCAN1
TBX19	ARID5A
TBX19	ARID5B
TBX19	ARNTL
TBX19	ASCL1
TBX19	ATF3
TBX2	EGR1
TBX2	EPAS1
TBX2	GATA2
TBX2	NR2F2
TBX2	SOX2
TBX20	GATA6
TBX20	HAND2
TBX20	TEAD1
TBX20	BHLHE40
TBX20	CEBPA
TBX20	EBF3
TBX20	ETS1
TBX20	FOS
TBX20	FOXA2
TBX20	FOXC1
TBX20	FOXC2
TBX20	GATA4
TBX20	GLI2
TBX21	IKZF1
TBX21	AKNA
TBX21	EOMES
TBX21	GATA3
TBX21	GFI1
TBX21	IRF1
TBX21	KLF2
TBX21	RUNX3
TBX22	LIN28B
TBX22	CDX4
TBX22	NR6A1
TBX22	PITX2
TBX22	YBX2
TBX3	ETS1
TBX3	NR2F2
TBX3	ARID5B
TBX3	CREBL2
TBX3	EBF1
TBX3	EGR2
TBX3	EPAS1
TBX3	GATA3
TBX3	GLI2
TBX3	GRHL2
TBX3	GTF2I
TBX4	EPAS1
TBX4	FOXF1
TBX4	GATA2
TBX4	TAL1
TBX4	TBX2
TBX4	TCF21
TBX4	ALX4
TBX4	ATF3
TBX4	BARX1
TBX4	BCL11A
TBX4	BCL11B
TBX5	GATA4
TBX5	NKX2-5
TBX5	TBX20
TBX5	ATF3
TBX5	CASZ1
TBX5	EPAS1
TBX5	ESRRG
TBX5	ETS1
TBX5	FOXF1
TBX5	HEY2
TBX5	IRF8
TBX5	MEF2C
TBX6	PRDM1
TBX6	RARG
TBX6	ZNF431
TBX6	ARID5A
TBX6	ARNTL2
TBX6	ATF3
TBXT	MIXL1
TBXT	AHRR
TBXT	BATF
TCF12	MYC
TCF12	BHLHE40
TCF12	EGR1
TCF12	FOS
TCF12	FOSL1
TCF12	HES1
TCF12	KLF6
TCF12	NCOA3
TCF12	RBPJ
TCF12	REPIN1
TCF12	RUNX1
TCF12	STAT1
TCF12	TFAP4
TCF12	ZNF148
TCF12	ZNF26
TCF12	ZSCAN9
TCF12	ARID5B
TCF12	CASZ1
TCF12	CEBPB
TCF12	CSRNP1
TCF12	DRAP1
TCF12	E2F4
TCF12	FOSL2
TCF12	GATA3
TCF12	HIF1A
TCF12	HOXD8
TCF12	IRF6
TCF12	JRK
TCF12	JUN
TCF12	KDM5B
TCF12	LHX2
TCF12	MEF2A
TCF15	SOX18
TCF15	BCL6B
TCF15	HIC1
TCF15	SOX2
TCF20	GATAD2A
TCF20	AHCTF1
TCF20	ARHGAP35
TCF20	BAZ2A
TCF20	BCL11A
TCF20	GATAD2B
TCF21	EPAS1
TCF21	ETS1
TCF21	FOXF1
TCF21	GATA2
TCF21	GLIS2
TCF21	SNAI2
TCF21	ATF3
TCF21	BHLHE40
TCF21	CREB3L1
TCF21	FOS
TCF21	HAND2
TCF21	HIC1
TCF21	HIF1A
TCF23	ESR1
TCF23	MEIS2
TCF23	ZBTB8A
TCF23	ZNF665
TCF23	ALX3
TCF23	ATF3
TCF23	BHLHE40
TCF24	ARGFX
TCF24	ATF3
TCF24	BHLHE40
TCF24	CEBPA
TCF24	CPEB1
TCF3	ADNP
TCF3	BHLHE40
TCF3	E2F1
TCF3	JUNB
TCF3	LYL1
TCF3	XBP1
TCF3	AHDC1
TCF3	CIC
TCF3	CXXC5
TCF3	DNMT1
TCF3	ETV5
TCF3	GTF3A
TCF3	KLF2
TCF3	KLF9
TCF3	MAFA
TCF3	MYBL2
TCF3	NFIB
TCF3	NRF1
TCF3	PURA
TCF3	SATB1
TCF3	YY1
TCF3	BACH1
TCF3	CDX1
TCF3	CSRNP1
TCF3	EOMES
TCF3	EVX1
TCF3	FOSL2
TCF3	GBX2
TCF3	HLF
TCF3	HOXB13
TCF3	JUND
TCF3	KLF6
TCF4	KLF6
TCF4	ETS2
TCF4	KLF4
TCF4	KLF5
TCF4	NFIX
TCF4	TCF7L2
TCF4	AHR
TCF4	BCL11A
TCF4	BHLHE40
TCF4	EHF
TCF4	EPAS1
TCF4	ETV5
TCF4	JUN
TCF4	JUNB
TCF4	LEF1
TCF4	MEF2C
TCF4	MEIS1
TCF4	MEIS2
TCF4	MSX1
TCF4	MYC
TCF4	NPAS2
TCF4	NR3C1
TCF4	SATB1
TCF4	SOX9
TCF4	TCF12
TCF4	YBX1
TCF4	ZEB2
TCF4	ZNF804A
TCF4	ALX1
TCF4	ARHGAP35
TCF4	ARID5B
TCF7	LEF1
TCF7	HMGA1
TCF7	IKZF1
TCF7	RUNX3
TCF7	AKNA
TCF7	BHLHE40
TCF7	EGR1
TCF7	FOSB
TCF7	FOXO3
TCF7	IKZF3
TCF7	IRF1
TCF7	KLF2
TCF7	KLF6
TCF7	MYC
TCF7	NCOA3
TCF7	SATB1
TCF7	SMAD3
TCF7L1	CBX2
TCF7L1	MYBL2
TCF7L1	ANHX
TCF7L1	ARID3B
TCF7L1	ATF3
TCF7L2	ZNF775
TCF7L2	EPAS1
TCF7L2	LEF1
TCF7L2	MBD6
TCF7L2	MEIS2
TCF7L2	MNX1
TCF7L2	NFE2L2
TCF7L2	NR4A2
TCF7L2	ZBTB20
TCF7L2	ZNF443
TCF7L2	ZNF503
TCF7L2	ZNF703
TCF7L2	BCL6
TCF7L2	DDIT3
TCF7L2	DNMT1
TCF7L2	FOS
TCF7L2	KLF6
TCF7L2	LHX4
TCF7L2	NR1D1
TCF7L2	SMAD3
TCF7L2	TCF7
TCF7L2	ZFAT
TCF7L2	ZNF142
TCF7L2	ZNF292
TCF7L2	ZNF451
TCF7L2	ZNF799
TCF7L2	ZNF823
TCF7L2	ZSCAN9
TCF7L2	AEBP2
TCF7L2	ARID5B
TCF7L2	ATF1
TCF7L2	ATOH8
TCF7L2	BAZ2B
TCF7L2	BHLHE40
TCF7L2	CXXC1
TCF7L2	CXXC5
TCF7L2	DPF3
TCFL5	ARHGAP35
TCFL5	MYBL2
TCFL5	YBX2
TCFL5	ZFP91
TEAD1	SMAD3
TEAD1	ARHGAP35
TEAD1	ARID5B
TEAD1	EEA1
TEAD1	FOS
TEAD1	FOSL2
TEAD1	FOXO1
TEAD1	JUN
TEAD1	KLF6
TEAD2	ATF3
TEAD2	ATF4
TEAD2	BHLHE40
TEAD2	ETV4
TEAD2	FOXM1
TEAD2	HMGA1
TEAD2	HMGA2
TEAD2	KDM5B
TEAD2	LIN28A
TEAD2	MYBL2
TEAD3	NFATC4
TEAD3	CREB3L1
TEAD3	EPAS1
TEAD3	GLI3
TEAD3	MAFK
TEAD4	TEAD1
TEAD4	NR4A3
TEAD4	FOXM1
TEAD4	ZBED5
TEAD4	BCL6
TEAD4	CREB3L2
TEAD4	E2F6
TEAD4	HMGN3
TEAD4	JUNB
TEAD4	MYNN
TEAD4	SIX5
TEAD4	ZBED9
TEAD4	CHCHD3
TEAD4	DRAP1
TEAD4	ETS2
TEAD4	FAM200B
TEAD4	FOS
TEAD4	FOSL2
TEAD4	HES7
TEAD4	NCOA3
TEAD4	NFAT5
TEAD4	TFAP4
TEAD4	TGIF2
TEAD4	THAP6
TEAD4	ZNF169
TEF	THRA
TEF	NFIX
TEF	ARID5B
TEF	ARNT2
TERB1	CTCFL
TERB1	DMRTB1
TERB1	DMRTC2
TERF1	NCOA3
TERF1	PRDM14
TERF1	RBPJ
TERF1	RREB1
TERF1	SKIL
TERF1	ZNF281
TERF1	AEBP2
TERF1	AHCTF1
TERF1	ARID3B
TERF1	ARID5B
TERF2	JUN
TERF2	MEF2D
TERF2	MYPOP
TERF2	NAIF1
TERF2	NFAT5
TERF2	SP1
TERF2	TFAP4
TERF2	YY1
TERF2	ZGPAT
TET1	BHLHE40
TET1	FOSL1
TET1	HOXA1
TET1	NANOG
TET1	TCF7L1
TET1	ZIC2
TET1	ZSCAN10
TET1	BCL11A
TET1	BNC2
TET1	CENPS
TET1	CSRNP2
TET1	CUX2
TET1	E2F5
TET1	EGR3
TET1	ESRRB
TET1	ETS1
TET1	FOS
TET1	FOSL2
TET1	FOXR1
TET1	GLI2
TET1	HAND1
TET1	HIVEP2
TET1	HOXA3
TET2	EGR1
TET2	FOS
TET2	CEBPA
TET2	CSRNP2
TET2	JUND
TET2	NME2
TET2	NR1I3
TET3	BAZ2A
TET3	BCL11B
TET3	BHLHE40
TET3	BHLHE41
TET3	BNC2
TET3	CASZ1
TFAP2A	TFAP2C
TFAP2A	DLX3
TFAP2A	IRX3
TFAP2A	RARG
TFAP2A	BHLHE40
TFAP2A	FOSL1
TFAP2A	GATA3
TFAP2A	GRHL2
TFAP2A	HOXC10
TFAP2A	IRX5
TFAP2A	JUNB
TFAP2A	KLF5
TFAP2A	MYC
TFAP2A	NR1D1
TFAP2A	RARA
TFAP2A	SNAI1
TFAP2A	ZBTB7B
TFAP2A	ZNF335
TFAP2A	ARID5B
TFAP2A	BAZ2A
TFAP2A	CBX2
TFAP2A	CEBPA
TFAP2A	CENPB
TFAP2A	CREB3
TFAP2B	IRX1
TFAP2B	IRX2
TFAP2B	IRX3
TFAP2B	IRX5
TFAP2B	LMX1B
TFAP2B	TFAP2A
TFAP2B	EBF1
TFAP2B	EBF3
TFAP2B	GATA3
TFAP2C	CENPA
TFAP2C	EGR3
TFAP2C	FOS
TFAP2C	ZNF750
TFAP2C	BHLHE40
TFAP2C	KLF4
TFAP2C	TFAP2A
TFAP2C	ZNF117
TFAP2C	ZNF267
TFAP2C	ZNF367
TFAP2C	ZNF616
TFAP2C	ZNF680
TFAP2C	AHR
TFAP2C	PBX1
TFAP2C	PPARG
TFAP2C	SPDEF
TFAP2C	TET2
TFAP2C	ASCL1
TFAP2C	CEBPB
TFAP2C	FOSL2
TFAP2C	FOXM1
TFAP2C	GATA3
TFAP2C	GRHL2
TFAP2D	BHLHE22
TFAP2D	EBF1
TFAP2D	EBF2
TFAP2D	FEZF2
TFAP2D	FOXG1
TFAP2D	LHX2
TFAP2D	LHX9
TFAP2D	NR2E1
TFAP2E	BARHL2
TFAP2E	EN2
TFAP2E	KLF2
TFAP2E	NFIC
TFAP2E	PAX6
TFAP2E	ALX4
TFAP2E	ARID5B
TFAP2E	ASCL2
TFAP4	PA2G4
TFAP4	ZBTB7B
TFAP4	ZNF785
TFAP4	ANKZF1
TFAP4	BHLHE40
TFAP4	CEBPB
TFAP4	CTCF
TFAP4	E2F1
TFAP4	E2F2
TFAP4	ESRRA
TFAP4	ETV4
TFAP4	FOSB
TFAP4	FOSL1
TFCP2	SP1
TFCP2	TCF7L1
TFCP2	UBP1
TFCP2	YBX1
TFCP2	ATF3
TFCP2	ATF4
TFCP2	BCL6
TFCP2L1	CASZ1
TFCP2L1	EHF
TFCP2L1	GRHL2
TFCP2L1	IRF6
TFDP1	HMGA1
TFDP1	MYBL2
TFDP1	PA2G4
TFDP1	E2F1
TFDP1	E2F2
TFDP1	BHLHE40
TFDP1	CENPA
TFDP1	DNMT1
TFDP2	E2F2
TFDP2	TCF12
TFDP2	ZBTB20
TFDP2	ARID3A
TFDP2	ARID5B
TFDP2	ATF3
TFDP2	BAZ2B
TFDP3	ANHX
TFDP3	DMRT1
TFDP3	DMRTC2
TFDP3	ESX1
TFDP3	PRDM9
TFDP3	RHOXF2
TFE3	CEBPB
TFE3	RARA
TFE3	ELF4
TFE3	ETS1
TFE3	FOSL1
TFE3	HMGA1
TFEB	BHLHE40
TFEB	JUN
TFEB	SPI1
TFEB	STAT6
TFEB	BCL6
TFEB	CEBPB
TFEB	FOSL2
TFEB	IRF9
TFEB	KLF13
TFEC	FLI1
TFEC	IKZF1
TGIF1	CEBPD
TGIF1	ETS2
TGIF1	FOSL2
TGIF1	JUN
TGIF1	KLF6
TGIF2	NFKB2
TGIF2	SMAD3
TGIF2	ARID3A
TGIF2	BAZ2A
TGIF2	BCL6
TGIF2	BHLHE40
TGIF2	CBX2
TGIF2	CEBPB
TGIF2	FOSL1
TGIF2	JUNB
TGIF2	KLF10
TGIF2LX	TGIF2LY
TGIF2LX	CPXCR1
TGIF2LX	DMRT1
TGIF2LX	ESR1
TGIF2LX	KLF15
TGIF2LX	MYC
TGIF2LX	NR0B1
TGIF2LX	AHR
TGIF2LX	AIRE
TGIF2LY	TGIF2LX
TGIF2LY	SOX30
TGIF2LY	SPZ1
TGIF2LY	TFDP3
THAP1	BHLHE40
THAP1	CDC5L
THAP1	JUND
THAP1	NFE2L1
THAP1	ATF4
THAP1	CEBPB
THAP1	CEBPZ
THAP1	CENPBD1
THAP1	CHCHD3
THAP1	CTCF
THAP1	DBP
THAP1	DR1
THAP1	E4F1
THAP1	FIZ1
THAP1	HINFP
THAP1	HSF1
THAP1	JUNB
THAP1	MAFG
THAP10	AKNA
THAP10	ATF3
THAP10	BHLHE40
THAP11	CHCHD3
THAP11	MAX
THAP11	MAZ
THAP11	MITF
THAP11	ATF4
THAP11	CENPB
THAP11	CENPT
THAP11	CIC
THAP11	DNMT1
THAP12	AHCTF1
THAP12	BHLHA15
THAP2	CREM
THAP2	SOX4
THAP2	ZBTB41
THAP2	AHR
THAP2	AKAP8
THAP2	ARID5B
THAP2	ATF3
THAP2	BACH2
THAP3	NR1H2
THAP3	AHDC1
THAP3	ARHGAP35
THAP3	ARID5A
THAP4	ESRRA
THAP4	HMGA1
THAP4	NFE2L1
THAP5	GPBP1
THAP5	SKIL
THAP5	ZBTB41
THAP5	ZNF302
THAP5	ZNF568
THAP5	AEBP2
THAP6	ZNF383
THAP6	ZNF70
THAP6	ZNF891
THAP6	ARID5B
THAP6	ATF3
THAP6	BAZ2B
THAP6	BBX
THAP7	HSF1
THAP7	MBD3
THAP7	PIN1
THAP8	ZNF581
THAP8	ARID5A
THAP8	ATF3
THAP8	BCL11A
THAP9	TET1
THAP9	ZNF273
THAP9	ZNF829
THAP9	AEBP2
THAP9	ARID5B
THAP9	ARNTL
THRA	RXRA
THRA	ARNT2
THRA	EPAS1
THRA	FOXD4L4
THRA	MEF2C
THRA	MYC
THRB	EPAS1
THRB	NCOA3
THRB	ATF2
THRB	EGR1
THRB	KLF12
THRB	KLF4
THYN1	CAMTA1
THYN1	CENPB
TIGD1	ZNF814
TIGD1	ZSCAN30
TIGD1	ELK1
TIGD1	FOXD4L5
TIGD1	GPBP1
TIGD2	NR1H4
TIGD2	AHCTF1
TIGD2	AHR
TIGD3	IRF7
TIGD3	KLF2
TIGD3	NFE2
TIGD4	RFX3
TIGD4	SOX11
TIGD4	ATF3
TIGD5	E4F1
TIGD5	MBD3
TIGD5	SIX5
TIGD5	SOX12
TIGD5	TFAP4
TIGD5	ZBTB45
TIGD6	AHR
TIGD6	ARID5B
TIGD6	ATF3
TIGD6	BHLHE40
TIGD6	CENPBD1
TIGD7	ZNF84
TIGD7	THAP5
TIGD7	ZFP82
TIGD7	ZNF181
TIGD7	ZNF253
TIGD7	ZNF260
TIGD7	ZNF302
TIGD7	ZNF404
TIGD7	ZNF512
TLX1	FLI1
TLX1	FOXC1
TLX1	FOXD3
TLX1	FOXL2
TLX1	GSC
TLX1	HMX1
TLX1	HOXA10
TLX1	HOXA11
TLX1	HOXA13
TLX1	HOXB9
TLX1	HOXC4
TLX1	HOXD10
TLX1	HOXD13
TLX2	HAND1
TLX2	HAND2
TLX2	MEIS1
TLX2	PHOX2A
TLX2	PHOX2B
TLX2	BARX1
TLX2	CDX1
TLX2	CDX2
TLX2	FEV
TLX2	FOXF1
TLX2	FOXF2
TLX2	GATA2
TLX3	SKOR1
TLX3	ZIC1
TLX3	BARHL1
TLX3	BARHL2
TLX3	DLX3
TLX3	DLX4
TLX3	EBF3
TLX3	EN2
TLX3	FOXC1
TLX3	HMX1
TLX3	HOXB8
TLX3	HOXC4
TLX3	IRX3
TMF1	MBD1
TMF1	USF2
TMF1	AHCTF1
TOPORS	AHCTF1
TOPORS	ARID2
TOPORS	BBX
TOPORS	CENPB
TOPORS	DUXA
TOX4	BAZ2A
TP53	ATF3
TP53	FOSL1
TP53	TFDP1
TP53	BHLHE40
TP53	E2F7
TP53	FOXO3
TP53	HIF1A
TP53	HMGA1
TP53	HMGA2
TP53	MYC
TP53	PA2G4
TP53	RBPJ
TP53	SMAD3
TP53	SOX4
TP53	SP1
TP53	STAT3
TP53	THRB
TP53	ZBTB7B
TP53	AEBP2
TP53	ARID3A
TP53	BACH1
TP53	CEBPA
TP53	CEBPB
TP53	FOS
TP53	FOXL1
TP53	GTF2I
TP53	HES2
TP53	LBX1
TP53	NACC2
TP53	NHLH2
TP53	NR3C1
TP53	NR4A2
TP53	PRDM1
TP53	RARA
TP53	RUNX1
TP53	STAT6
TP63	EHF
TP63	IRF6
TP63	ZNF750
TP63	BHLHE40
TP63	TFAP2A
TP63	FOSL1
TP63	FOXO1
TP63	GRHL3
TP63	IRX4
TP63	KLF4
TP63	TP53
TP63	TP73
TP63	ARID5B
TP63	ATF3
TP63	BCL11A
TP63	CEBPA
TP63	CEBPG
TP63	EGR1
TP63	ETV4
TP63	FOSL2
TP63	FOXA1
TP63	FOXK1
TP63	FOXN1
TP63	GRHL2
TP63	IRF1
TP63	IRF9
TP63	KLF5
TP63	NFIB
TP63	RARG
TP63	SLC2A4RG
TP63	SNAI2
TP63	STAT1
TP63	VDR
TP63	ZBED2
TP63	BACH2
TP73	TP63
TP73	ATF3
TP73	FOXM1
TP73	FOXN1
TP73	GATA3
TP73	HIVEP3
TP73	KLF5
TP73	MYBL2
TPRX1	DOT1L
TPRX1	DUXA
TPRX1	FOXR1
TPRX1	GATA6
TPRX1	KLF17
TPRX1	LEUTX
TRAFD1	IRF1
TRAFD1	IRF2
TRAFD1	NFKB2
TRAFD1	SP110
TRERF1	ETS1
TRERF1	KDM2A
TRERF1	NR5A1
TRERF1	PRDM1
TRERF1	SP1
TRERF1	TCF20
TRPS1	FOXA1
TRPS1	GATA3
TRPS1	IRX3
TRPS1	AHR
TRPS1	BHLHE40
TRPS1	EGR1
TRPS1	EHF
TSC22D1	ARNT2
TSC22D1	ARID5B
TSC22D1	ATF3
TSC22D1	ATF4
TSHZ1	MEIS2
TSHZ1	KMT2A
TSHZ1	NFIA
TSHZ1	NFIC
TSHZ1	NFIX
TSHZ1	PBX1
TSHZ1	PBX3
TSHZ1	SKI
TSHZ2	EBF1
TSHZ2	EBF3
TSHZ2	JUN
TSHZ2	NFIB
TSHZ2	NR2F2
TSHZ2	PBX1
TSHZ3	NR2F2
TSHZ3	BHLHE40
TSHZ3	BNC2
TSHZ3	MYBL2
TSHZ3	NFE2L1
TSHZ3	NFIC
TSHZ3	NFIX
TSHZ3	PBX1
TSHZ3	SON
TTF1	BAZ2A
TWIST1	FOSB
TWIST1	KLF10
TWIST1	ATF3
TWIST1	EGR2
TWIST1	HOXC8
TWIST1	IRF1
TWIST1	KCNIP3
TWIST1	SP100
TWIST1	STAT1
TWIST1	EGR1
TWIST1	FOS
TWIST1	HOXC4
TWIST1	IRF7
TWIST2	TWIST1
TWIST2	AEBP1
TWIST2	FOXD1
U2AF1	BHLHE40
U2AF1	CXXC1
UBA2	AEBP2
UBA2	AHCTF1
UBA2	ARID5B
UBP1	FOXP1
UBP1	ATF4
UBP1	PURB
UBP1	SKI
UBP1	SP1
UNCX	BARHL2
UNCX	NHLH2
UNCX	SKOR1
UNCX	BARHL1
UNCX	EBF3
UNCX	EMX2
UNCX	EN2
UNCX	EOMES
UNCX	FEZF1
UNCX	INSM1
UNCX	LHX1
UNCX	LHX2
USF1	ATF4
USF1	IRF9
USF1	BCL6
USF1	CHCHD3
USF1	HIF1A
USF1	HOXB7
USF1	MAFG
USF1	MLX
USF1	REPIN1
USF1	USF2
USF1	ADNP2
USF1	ATF6B
USF1	FOXM1
USF1	GLYR1
USF1	HOXA1
USF1	HOXC13
USF1	HSF2
USF1	KAT7
USF1	KLF3
USF1	KLF6
USF1	MAFF
USF1	MTERF3
USF1	PHF20
USF1	PRMT3
USF1	THAP6
USF1	YBX1
USF1	ZBTB24
USF1	ZBTB40
USF1	ZNF292
USF1	ATF1
USF1	DDIT3
USF1	E2F1
USF2	MAFG
USF2	MLX
USF2	ATF6B
USF2	IRF9
USF2	NR3C2
USF2	ZBTB25
USF2	ZBTB40
USF2	ATF1
USF2	BCL6
USF2	BRF2
USF2	ELK1
USF2	HOXC10
USF2	HOXC9
USF2	HSF2
USF2	MXD3
USF2	PRMT3
USF2	RARA
USF2	TEF
USF2	ZBTB24
USF2	ZNF292
USF2	ATF4
USF2	BATF2
USF2	BHLHE40
USF2	FOXM1
USF2	HOXA1
USF2	HOXA7
USF2	HOXB4
USF2	KLF15
USF2	KLF6
USF2	MAX
USF3	ASH1L
USF3	BAZ2B
USF3	DRAP1
VAX1	FOXG1
VAX1	LHX2
VAX1	NR2E1
VAX1	POU3F3
VAX1	SOX1
VAX1	SOX2
VAX1	DLX1
VAX1	DLX2
VAX1	DLX5
VAX1	DLX6
VAX1	EMX2
VAX1	FEZF1
VAX1	FEZF2
VAX2	DLX4
VAX2	EN2
VAX2	HOXC8
VAX2	HOXD8
VAX2	IRF4
VAX2	IRX3
VAX2	MEOX1
VAX2	MSC
VAX2	OLIG1
VAX2	REL
VAX2	TBX3
VAX2	UNCX
VAX2	ZIC2
VAX2	ZIC3
VAX2	AHRR
VAX2	ALX3
VDR	CEBPB
VDR	BHLHE40
VDR	IRF1
VDR	IRF8
VDR	SPI1
VDR	STAT1
VDR	TBP
VDR	CEBPA
VDR	CEBPD
VDR	FOS
VDR	FOXK1
VDR	FOXN3
VDR	FOXO3
VDR	KDM5B
VDR	MAFB
VDR	MYC
VDR	OSR2
VDR	RXRA
VDR	ZBED5
VDR	ZBTB7B
VDR	ATF4
VDR	BCL6
VDR	CDC5L
VDR	CXXC5
VDR	ELF4
VDR	ETS2
VENTX	NANOG
VENTX	NFE2
VENTX	SPI1
VENTX	ASCL2
VENTX	BCL11A
VENTX	BCL6
VENTX	BHLHE40
VEZF1	PBX1
VEZF1	TEAD1
VEZF1	ARID2
VEZF1	BAZ2B
VEZF1	BPTF
VEZF1	CREB1
VEZF1	KDM5B
VSX1	BARHL1
VSX1	BARHL2
VSX1	EN2
VSX1	NEUROD1
VSX1	NHLH2
VSX1	OTX2
VSX1	PAX6
VSX1	TLX3
VSX1	UNCX
VSX1	VAX2
VSX1	ZIC1
VSX1	ZIC2
VSX1	ZIC3
VSX2	PAX6
VSX2	CASZ1
VSX2	CRX
VSX2	DLX6
VSX2	ESRRB
VSX2	HMX1
VSX2	LHX3
VSX2	LHX4
VSX2	ONECUT2
VSX2	OTX2
VSX2	POU3F3
VSX2	POU4F2
VSX2	SIX3
WIZ	ARHGAP35
WIZ	DOT1L
WIZ	FOXP4
WIZ	GATAD2A
WIZ	KMT2B
WT1	EGR1
WT1	JUN
WT1	ATF3
WT1	CSRNP1
WT1	EGR2
WT1	EGR3
WT1	GATA6
WT1	HMGA2
WT1	HOXD3
WT1	JDP2
WT1	MYC
WT1	NR2F2
WT1	PBX1
WT1	ARID3B
WT1	ARID5B
WT1	BACH2
WT1	BHLHE40
WT1	BHLHE41
WT1	CEBPB
WT1	CTCFL
WT1	DDIT3
WT1	EPAS1
WT1	ESR1
WT1	ETS1
WT1	FOS
XBP1	FOS
XBP1	JUND
XBP1	TSC22D1
XBP1	CEBPB
XBP1	EGR1
XBP1	KLF4
XBP1	MYC
XBP1	NFXL1
XBP1	NME2
XBP1	NR2F6
XBP1P1	FOXA1
XBP1P1	SPDEF
XPA	BHLHE40
XPA	ETS2
XPA	HIF1A
XPA	JUNB
XPA	MYC
XPA	NFE2L1
XPA	NFIA
YBX1	PA2G4
YBX1	HMGA1
YBX1	NFE2L1
YBX1	FOXM1
YBX2	DMRTB1
YBX2	FAM170A
YBX2	SOX30
YBX3	LBX1
YBX3	MYF6
YEATS2	BAZ2A
YY1	ZNF226
YY1	MTERF4
YY1	TP53
YY1	ZNF230
YY1	ZNF317
YY1	ZNF621
YY1	PREB
YY1	TERF2
YY1	ZFP37
YY1	ZNF227
YY1	ZNF25
YY1	ZNF331
YY1	ZNF408
YY1	ZNF784
YY1	ZNF830
YY1	CEBPZ
YY1	CREBL2
YY1	E2F3
YY1	E4F1
YY1	HSF1
YY1	PIN1
YY1	ZBTB4
YY1	ZNF148
YY1	ZNF197
YY1	ZNF551
YY1	ZNF582
YY1	ZNF594
YY1	ZNF764
YY1	ZNF8
YY1	E2F4
YY1	E2F6
YY1	JUNB
YY1	MTF2
YY1	RBSN
YY1	SAFB
YY1	SAFB2
YY1	TERF1
YY1	ZNF285
YY2	MYC
YY2	TEAD1
YY2	ADNP
YY2	AHRR
YY2	ATF1
YY2	ATF4
YY2	CEBPB
ZBED1	ESRRA
ZBED1	ATF4
ZBED1	BHLHE40
ZBED1	CEBPB
ZBED1	EGR1
ZBED1	ELF4
ZBED1	FOXO3
ZBED1	JUN
ZBED2	BHLHE40
ZBED2	PRDM1
ZBED2	STAT1
ZBED2	AKAP8L
ZBED2	ARID5A
ZBED3	NFIC
ZBED3	NFIX
ZBED3	ZNF664
ZBED3	ARHGAP35
ZBED3	ARID5B
ZBED4	TFDP1
ZBED4	FOXM1
ZBED4	GATAD2A
ZBED4	HMGA1
ZBED4	MYBL2
ZBED5	SMAD4
ZBED5	ZNF280D
ZBED5	BAZ2B
ZBED5	CENPB
ZBED5	CREB1
ZBED6	AHCTF1
ZBED6	AHR
ZBED9	ZNF546
ZBED9	ARGFX
ZBTB1	NR3C1
ZBTB1	SP3
ZBTB1	STAT1
ZBTB1	CREB1
ZBTB1	ELK4
ZBTB1	ETS1
ZBTB1	HIF1A
ZBTB1	HIVEP2
ZBTB10	EBF1
ZBTB10	FOXP1
ZBTB10	JUN
ZBTB10	KLF12
ZBTB10	KLF9
